Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price
919,Fiat,Linea Classic,1.3 Multijet,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Sedan,4,19.5,,5,185.0,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,74.96,197,5,Vinyl,Manual,0,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Internal_Boot_lid,500.0,0,1,0,1,2 Years /150000 Kms (Whichever comes earlier),0,Internal,Analog,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,10516
920,Fiat,Linea Classic,1.4,1368,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,Sedan,4,14.9,,5,185.0,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,88.77,115,5,Vinyl,Manual,0,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Internal_Boot_lid,500.0,0,1,0,1,2 Years /150000 Kms (Whichever comes earlier),0,Internal,Analog,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,0,0,0,0,0,9048
921,Fiat,Linea Classic,Plus 1.3 Multijet,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Sedan,4,19.5,,5,185.0,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,74.96,197,5,Fabric,Manual,0,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Internal_Boot_lid,500.0,1,1,0,1,2 Years /150000 Kms (Whichever comes earlier),1,Internal,Analog,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,11319
922,Nissan,Sunny,Xe Petrol,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Petrol,Sedan,4,16.95,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,97.65,134,5,Fabric,Manual,0,Not on offer,24 months /50000 Kms (whichever comes first),0,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,0,0,0,0,9898
923,Nissan,Sunny,Xl Petrol,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Petrol,Sedan,4,16.95,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,97.65,134,5,Fabric,Manual,0,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,1,1,0,1,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,0,0,0,0,11710
924,Nissan,Sunny,Xl Diesel,1461,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Sedan,4,22.71,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,200,5,Fabric,Manual,0,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,1,1,0,1,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,0,0,0,0,12775
925,Nissan,Sunny,Xv Diesel,1461,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Sedan,4,22.71,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,84.82,200,5,Leather,Manual,1,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,0,0,0,0,13915
926,Nissan,Sunny,Xe Diesel,1461,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Sedan,4,22.71,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,84.82,200,5,Fabric,Manual,0,Not on offer,24 months /50000 Kms (whichever comes first),0,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,1,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,0,0,0,0,12053
927,Nissan,Sunny,Xv Cvt,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Petrol,Sedan,4,17.97,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,99.62,134,5,Leather,Automatic,1,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,0,0,0,1,13915
928,Nissan,Sunny,Special Edition Diesel,1461,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Sedan,4,22.71,,5,185.0,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,84.82,200,5,Fabric,Manual,1,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,490.0,1,1,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,0,0,0,0,12281
929,Maruti Suzuki,Ertiga,Lxi,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,19.34,,5,185.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,101.59,138,7,Fabric,Manual,0,Not on offer,2 years /40000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,209.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Internal,Analog,Manual,Analog + Digital,1,1,Driver Only,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,0,1,Manual Adjustment,0,0,0,0,1,0,0,0,10626
930,Maruti Suzuki,Ertiga,Zxi,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,19.34,,5,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,102.58,138,7,Fabric,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver Only,Yes,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,1,0,0,1,0,0,0,12838
931,Maruti Suzuki,Ertiga,Vxi At,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MUV,5,18.69,,4,170.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,130,7,Fabric,Automatic,0,USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,1,1,0,0,0,13104
932,Maruti Suzuki,Ertiga,Zxi Plus,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MUV,5,19.34,,5,170.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,101.59,130,7,Fabric,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,0,0,0,0,0,0,13594
933,Maruti Suzuki,Ertiga,Vxi,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MUV,5,19.34,,5,170.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,180,7,Fabric,Manual,0,CD/MP3 Player,2 years /40000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,0,0,0,0,11676
934,Maruti Suzuki,Ertiga,Zxi At,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,18.69,,4,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,102.58,138,7,Fabric,Automatic,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver Only,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,1,0,1,0,0,0,14182
935,Maruti Suzuki,Ertiga,1.5L Vdi,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,24.2,,6,170.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,93.7,225,7,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,Yes,1,1,Manual Adjustment,0,1,0,1,1,0,0,0,13813
936,Maruti Suzuki,Ertiga,1.5L Zdi,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,24.2,,6,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,93.7,225,7,Fabric,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver Only,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,1,0,1,1,0,0,0,14975
937,Maruti Suzuki,Ertiga,1.5L Zdi Plus,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,24.2,,6,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,93.7,225,7,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver Only,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,0,1,1,0,0,0,15689
938,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,CNG + Petrol,MUV,5,19.34,,5,170.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,180,7,Fabric,Manual,0,CD/MP3 Player,2 years /40000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,0,0,0,0,12427
939,Maruti Suzuki,Baleno Rs,Rs 1.0,998,3,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,37.0,Petrol,Hatchback,5,21.4,,5,170.0,Ventilated Disc,Ventilated Disc,McPherson Strut,Torsion Beam,1515 ,Electric_Power_Steering,All_Power_Windows,1,Remote,100.6,150,5,Leather,Manual,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Remote_Internal_Boot_lid,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,1,11044
940,Honda,Wr-V,Vx Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,SUV,5,25.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,98.63,200,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,1,1,3 Years/Unlimited km Warranty*,1,"With Remote, Internal",Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,1,14490
941,Honda,Wr-V,Vx Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,SUV,5,17.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,1,1,3 Years/Unlimited km Warranty*,1,"Internal, With Remote",Digital,Manual,Analog,0,0,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,0,0,0,0,1,12950
942,Honda,Wr-V,S Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,SUV,5,25.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,98.63,200,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,0,1,3 Years/Unlimited km Warranty*,1,"With Remote, Internal",Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,1,0,0,0,0,12950
943,Honda,Wr-V,S Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,SUV,5,17.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,0,1,3 Years/Unlimited km Warranty*,1,"With Remote, Internal",Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,,1,1,1,0,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,0,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,11410
944,Honda,Wr-V,Edge Plus Edition Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,SUV,5,25.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,98.63,200,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,0,1,3 Years/Unlimited km Warranty*,1,"With Remote, Internal",Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,1,0,0,0,0,12824
945,Honda,Wr-V,Edge Plus Edition Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,SUV,5,17.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,0,1,3 Years/Unlimited km Warranty*,1,"With Remote, Internal",Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,,1,1,1,0,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,0,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,11312
946,Honda,Wr-V,Exclusive Edition Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,SUV,5,25.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,98.63,200,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,1,1,3 Years/Unlimited km Warranty*,1,"Internal, With Remote",Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,14672
947,Honda,Wr-V,Exclusive Edition Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,SUV,5,17.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,1,1,3 Years/Unlimited km Warranty*,1,"Internal, With Remote",Digital,Manual,Analog,0,0,Driver_Front_sun_Visor,,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,0,0,0,0,0,13090
948,Honda,Wr-V,V Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,SUV,5,25.5,,7,188.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,98.63,200,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,363.0,1,1,1,1,3 Years/Unlimited km Warranty*,1,"Internal, With Remote",Digital,Manual,Analog,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,13930
949,Mahindra,Tuv300,T4 Plus,1493,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,184.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,82.85,240,7,Fabric,Manual,0,Not on offer,3 years /100000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,384.0,0,1,1,1,4 years /100000 Kms (years/distance whichever comes first),0,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,11960
950,Mahindra,Tuv300,T6 Plus,1493,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,184.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,82.85,240,7,Fabric,Manual,0,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,384.0,1,1,1,1,4 years /100000 Kms (years/distance whichever comes first),1,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,Yes,0,0,Manual Adjustment,0,0,0,1,1,0,0,0,12800
951,Mahindra,Tuv300,T8,1493,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,184.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,82.85,240,7,Fabric,Manual,0,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),1,Internal_Boot_lid,384.0,1,1,1,1,4 years /100000 Kms (years/distance whichever comes first),1,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,Yes,1,0,Manual Adjustment,0,0,0,1,1,0,0,0,13672
